kind,lang,source_token,source_query_text,qid,wikidata_label,wikidata_aliases_json,mt_nllb,mt_madlad,mt_salamandra,vote_threshold,sim_nllb_madlad,sim_nllb_salamandra,sim_madlad_salamandra,agree_nllb_madlad,agree_nllb_salamandra,agree_madlad_salamandra,mt_voted,final_text,final_source,processed_at,cos_en_nllb,cos_en_madlad,cos_en_salamandra,gte_winner,lang_nllb,lang_madlad,lang_salamandra,output_token
entity,gl,1913-05-05,1913-05-05,,,[],,,,0.9,,,,,,,,1913-05-05,passthrough_number_symbols,2026-03-05T13:10:18,,,,,und,und,und,1913-05-05
entity,gl,1914,1914,,,[],,,,0.9,,,,,,,,1914,passthrough_number_symbols,2026-03-05T13:10:18,,,,,und,und,und,1914
entity,gl,1920-01-01,1920-01-01,,,[],,,,0.9,,,,,,,,1920-01-01,passthrough_number_symbols,2026-03-05T13:10:18,,,,,und,und,und,1920-01-01
entity,gl,1920-08-16,1920-08-16,,,[],,,,0.9,,,,,,,,1920-08-16,passthrough_number_symbols,2026-03-05T13:10:18,,,,,und,und,und,1920-08-16
entity,gl,192000.0 (millimetres),192000.0 (millimetres),,,[],192000.0 (milímetros),192000. 0 (milímetros),192000.0 (milímetros),0.9,0.9767,1.0,0.9767,1.0,1.0,1.0,192000.0 (milímetros),192000.0 (milímetros),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:55,0.9031718373298644,0.8196398019790649,0.9031718373298644,nllb,cs,cs,cs,192000.0_(milímetros)
entity,gl,1921-04-11,1921-04-11,,,[],,,,0.9,,,,,,,,1921-04-11,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1921-04-11
entity,gl,1923,1923,,,[],,,,0.9,,,,,,,,1923,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1923
entity,gl,19238,19238,,,[],,,,0.9,,,,,,,,19238,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,19238
entity,gl,1926-02-10,1926-02-10,,,[],,,,0.9,,,,,,,,1926-02-10,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1926-02-10
entity,gl,1928,1928,,,[],,,,0.9,,,,,,,,1928,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1928
entity,gl,1929,1929,,,[],,,,0.9,,,,,,,,1929,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1929
entity,gl,1929-06-11,1929-06-11,,,[],,,,0.9,,,,,,,,1929-06-11,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1929-06-11
entity,gl,1930,1930,,,[],,,,0.9,,,,,,,,1930,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1930
entity,gl,1931,1931,,,[],,,,0.9,,,,,,,,1931,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1931
entity,gl,1934-01-01,1934-01-01,,,[],,,,0.9,,,,,,,,1934-01-01,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1934-01-01
entity,gl,1935,1935,,,[],,,,0.9,,,,,,,,1935,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1935
entity,gl,1936-05-21,1936-05-21,,,[],,,,0.9,,,,,,,,1936-05-21,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1936-05-21
entity,gl,1937,1937,,,[],,,,0.9,,,,,,,,1937,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1937
entity,gl,1937-04-27,1937-04-27,,,[],,,,0.9,,,,,,,,1937-04-27,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1937-04-27
entity,gl,1937-09-21,1937-09-21,,,[],,,,0.9,,,,,,,,1937-09-21,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1937-09-21
entity,gl,1939-01-03,1939-01-03,,,[],,,,0.9,,,,,,,,1939-01-03,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1939-01-03
entity,gl,1939-12-08,1939-12-08,,,[],,,,0.9,,,,,,,,1939-12-08,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1939-12-08
entity,gl,1941,1941,,,[],,,,0.9,,,,,,,,1941,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1941
entity,gl,1941-07-03,1941-07-03,,,[],,,,0.9,,,,,,,,1941-07-03,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1941-07-03
entity,gl,1942-01-01,1942-01-01,,,[],,,,0.9,,,,,,,,1942-01-01,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1942-01-01
entity,gl,1944-07-28,1944-07-28,,,[],,,,0.9,,,,,,,,1944-07-28,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1944-07-28
entity,gl,1946-12-17,1946-12-17,,,[],,,,0.9,,,,,,,,1946-12-17,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1946-12-17
entity,gl,1947-01-01,1947-01-01,,,[],,,,0.9,,,,,,,,1947-01-01,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1947-01-01
entity,gl,1947-03-13,1947-03-13,,,[],,,,0.9,,,,,,,,1947-03-13,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1947-03-13
entity,gl,1948,1948,,,[],,,,0.9,,,,,,,,1948,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1948
entity,gl,1949-07-11,1949-07-11,,,[],,,,0.9,,,,,,,,1949-07-11,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1949-07-11
entity,gl,1950,1950,,,[],,,,0.9,,,,,,,,1950,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1950
entity,gl,1950-01-26,1950-01-26,,,[],,,,0.9,,,,,,,,1950-01-26,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1950-01-26
entity,gl,1953-01-01,1953-01-01,,,[],,,,0.9,,,,,,,,1953-01-01,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1953-01-01
entity,gl,1953-06-30,1953-06-30,,,[],,,,0.9,,,,,,,,1953-06-30,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1953-06-30
entity,gl,1954-01-01,1954-01-01,,,[],,,,0.9,,,,,,,,1954-01-01,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1954-01-01
entity,gl,1954-07-29,1954-07-29,,,[],,,,0.9,,,,,,,,1954-07-29,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1954-07-29
entity,gl,1955-01-01,1955-01-01,,,[],,,,0.9,,,,,,,,1955-01-01,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1955-01-01
entity,gl,1955-04-06,1955-04-06,,,[],,,,0.9,,,,,,,,1955-04-06,passthrough_number_symbols,2026-03-05T13:10:19,,,,,und,und,und,1955-04-06
entity,gl,1955_Dodge,1955 Dodge,Q1234355,,[],1955 Dodge,1955 Dodge,Dodge de 1955,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Dodge de 1955,Dodge de 1955,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:55,,,0.973733365535736,salamandra,en,en,fr,Dodge_de_1955
entity,gl,1956,1956,,,[],,,,0.9,,,,,,,,1956,passthrough_number_symbols,2026-03-05T13:10:20,,,,,und,und,und,1956
entity,gl,1958,1958,,,[],,,,0.9,,,,,,,,1958,passthrough_number_symbols,2026-03-05T13:10:20,,,,,und,und,und,1958
entity,gl,1958-01-01,1958-01-01,,,[],,,,0.9,,,,,,,,1958-01-01,passthrough_number_symbols,2026-03-05T13:10:20,,,,,und,und,und,1958-01-01
entity,gl,1958-11-02,1958-11-02,,,[],,,,0.9,,,,,,,,1958-11-02,passthrough_number_symbols,2026-03-05T13:10:20,,,,,und,und,und,1958-11-02
entity,gl,1959,1959,,,[],,,,0.9,,,,,,,,1959,passthrough_number_symbols,2026-03-05T13:10:20,,,,,und,und,und,1959
entity,gl,1959-01-01,1959-01-01,,,[],,,,0.9,,,,,,,,1959-01-01,passthrough_number_symbols,2026-03-05T13:10:20,,,,,und,und,und,1959-01-01
entity,gl,1960,1960,,,[],,,,0.9,,,,,,,,1960,passthrough_number_symbols,2026-03-05T13:10:20,,,,,und,und,und,1960
entity,gl,1961,1961,,,[],,,,0.9,,,,,,,,1961,passthrough_number_symbols,2026-03-05T13:10:20,,,,,und,und,und,1961
entity,gl,1962,1962,,,[],,,,0.9,,,,,,,,1962,passthrough_number_symbols,2026-03-05T13:10:20,,,,,und,und,und,1962
entity,gl,1963,1963,,,[],,,,0.9,,,,,,,,1963,passthrough_number_symbols,2026-03-05T13:10:20,,,,,und,und,und,1963
entity,gl,1964,1964,,,[],,,,0.9,,,,,,,,1964,passthrough_number_symbols,2026-03-05T13:10:20,,,,,und,und,und,1964
entity,gl,1964-10-13,1964-10-13,,,[],,,,0.9,,,,,,,,1964-10-13,passthrough_number_symbols,2026-03-05T13:10:20,,,,,und,und,und,1964-10-13
entity,gl,1965-01-03,1965-01-03,,,[],,,,0.9,,,,,,,,1965-01-03,passthrough_number_symbols,2026-03-05T13:10:20,,,,,und,und,und,1965-01-03
entity,gl,1966,1966,,,[],,,,0.9,,,,,,,,1966,passthrough_number_symbols,2026-03-05T13:10:20,,,,,und,und,und,1966
entity,gl,1969-01-25,1969-01-25,,,[],,,,0.9,,,,,,,,1969-01-25,passthrough_number_symbols,2026-03-05T13:10:20,,,,,und,und,und,1969-01-25
entity,gl,1969:_The_Velvet_Underground_Live,1969: The Velvet Underground Live,Q2606565,,[],1969: The Velvet Underground Live,1969: The Velvet Underground en directo,1969: The Velvet Underground Live,0.9,0.8611,1.0,0.8333,0.0,1.0,0.0,1969: The Velvet Underground Live,1969: The Velvet Underground Live,mt_vote,2026-03-05T13:10:21,,,,,en,en,en,1969:_The_Velvet_Underground_Live
entity,gl,1970-03-08,1970-03-08,,,[],,,,0.9,,,,,,,,1970-03-08,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1970-03-08
entity,gl,1971,1971,,,[],,,,0.9,,,,,,,,1971,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1971
entity,gl,1972,1972,,,[],,,,0.9,,,,,,,,1972,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1972
entity,gl,1972550.0,1972550.0,,,[],,,,0.9,,,,,,,,1972550.0,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1972550.0
entity,gl,1974,1974,,,[],,,,0.9,,,,,,,,1974,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1974
entity,gl,1974-03-04,1974-03-04,,,[],,,,0.9,,,,,,,,1974-03-04,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1974-03-04
entity,gl,1976,1976,,,[],,,,0.9,,,,,,,,1976,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1976
entity,gl,1976-07-01,1976-07-01,,,[],,,,0.9,,,,,,,,1976-07-01,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1976-07-01
entity,gl,1977-01-01,1977-01-01,,,[],,,,0.9,,,,,,,,1977-01-01,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1977-01-01
entity,gl,1977-11-30,1977-11-30,,,[],,,,0.9,,,,,,,,1977-11-30,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1977-11-30
entity,gl,1978-11-12,1978-11-12,,,[],,,,0.9,,,,,,,,1978-11-12,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1978-11-12
entity,gl,1979-03-30,1979-03-30,,,[],,,,0.9,,,,,,,,1979-03-30,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1979-03-30
entity,gl,1981,1981,,,[],,,,0.9,,,,,,,,1981,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1981
entity,gl,1981-02-04,1981-02-04,,,[],,,,0.9,,,,,,,,1981-02-04,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1981-02-04
entity,gl,1981-04-03,1981-04-03,,,[],,,,0.9,,,,,,,,1981-04-03,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1981-04-03
entity,gl,1982,1982,,,[],,,,0.9,,,,,,,,1982,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1982
entity,gl,1982-07-23,1982-07-23,,,[],,,,0.9,,,,,,,,1982-07-23,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1982-07-23
entity,gl,1982.0,1982.0,,,[],,,,0.9,,,,,,,,1982.0,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1982.0
entity,gl,1983,1983,,,[],,,,0.9,,,,,,,,1983,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1983
entity,gl,1985,1985,,,[],,,,0.9,,,,,,,,1985,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1985
entity,gl,1986,1986,,,[],,,,0.9,,,,,,,,1986,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1986
entity,gl,1986-08-11,1986-08-11,,,[],,,,0.9,,,,,,,,1986-08-11,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1986-08-11
entity,gl,1986-10-12,1986-10-12,,,[],,,,0.9,,,,,,,,1986-10-12,passthrough_number_symbols,2026-03-05T13:10:21,,,,,und,und,und,1986-10-12
entity,gl,1986_United_States_bombing_of_Libya,1986 United States bombing of Libya,Q922661,,[],1986 bombardeo de Libia por parte dos Estados Unidos,1986 Bombardeo estadounidense de Libia,1986 Bombardeo estadounidense de Libia,0.9,0.5111,0.5111,1.0,0.0,0.0,1.0,1986 Bombardeo estadounidense de Libia,1986 Bombardeo estadounidense de Libia,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:55,0.9337249994277954,0.9182062149047852,0.9182062149047852,madlad,pt,es,es,1986_Bombardeo_estadounidense_de_Libia
entity,gl,1987,1987,,,[],,,,0.9,,,,,,,,1987,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1987
entity,gl,1987-08-25,1987-08-25,,,[],,,,0.9,,,,,,,,1987-08-25,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1987-08-25
entity,gl,1987-09-27,1987-09-27,,,[],,,,0.9,,,,,,,,1987-09-27,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1987-09-27
entity,gl,1988,1988,,,[],,,,0.9,,,,,,,,1988,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1988
entity,gl,1988-01-08,1988-01-08,,,[],,,,0.9,,,,,,,,1988-01-08,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1988-01-08
entity,gl,198803.0,198803.0,,,[],,,,0.9,,,,,,,,198803.0,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,198803.0
entity,gl,1989,1989,,,[],,,,0.9,,,,,,,,1989,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1989
entity,gl,1989-01-01,1989-01-01,,,[],,,,0.9,,,,,,,,1989-01-01,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1989-01-01
entity,gl,1989-02-24,1989-02-24,,,[],,,,0.9,,,,,,,,1989-02-24,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1989-02-24
entity,gl,1989-05-09,1989-05-09,,,[],,,,0.9,,,,,,,,1989-05-09,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1989-05-09
entity,gl,1989-07-10,1989-07-10,,,[],,,,0.9,,,,,,,,1989-07-10,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1989-07-10
entity,gl,1990,1990,,,[],,,,0.9,,,,,,,,1990,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1990
entity,gl,1991-12-09,1991-12-09,,,[],,,,0.9,,,,,,,,1991-12-09,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1991-12-09
entity,gl,1994,1994,,,[],,,,0.9,,,,,,,,1994,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1994
entity,gl,1994-06-14,1994-06-14,,,[],,,,0.9,,,,,,,,1994-06-14,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1994-06-14
entity,gl,1995,1995,,,[],,,,0.9,,,,,,,,1995,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1995
entity,gl,1995-09-02,1995-09-02,,,[],,,,0.9,,,,,,,,1995-09-02,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1995-09-02
entity,gl,1996,1996,,,[],,,,0.9,,,,,,,,1996,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1996
entity,gl,1996-05-30,1996-05-30,,,[],,,,0.9,,,,,,,,1996-05-30,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1996-05-30
entity,gl,1996-06-04,1996-06-04,,,[],,,,0.9,,,,,,,,1996-06-04,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1996-06-04
entity,gl,1997,1997,,,[],,,,0.9,,,,,,,,1997,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1997
entity,gl,1998,1998,,,[],,,,0.9,,,,,,,,1998,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1998
entity,gl,1998-03-16,1998-03-16,,,[],,,,0.9,,,,,,,,1998-03-16,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1998-03-16
entity,gl,1999,1999,,,[],,,,0.9,,,,,,,,1999,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1999
entity,gl,1999-05-29,1999-05-29,,,[],,,,0.9,,,,,,,,1999-05-29,passthrough_number_symbols,2026-03-05T13:10:22,,,,,und,und,und,1999-05-29
entity,gl,1_Decembrie_1918_University,1 Decembrie 1918 University,,,[],1 de decembro de 1918 Universidade,Consultado o 1 de decembro de 2018.  Universidade,Universidade 1 de decembro de 1918,0.9,0.7805,0.6176,0.5854,0.0,0.0,0.0,1 de decembro de 1918 Universidade,1 de decembro de 1918 Universidade,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:55,0.8860901594161987,0.7326858043670654,0.8823856115341187,nllb,pt,pt,pt,1_de_decembro_de_1918_Universidade
entity,gl,1st_Regiment_New_Mexico_Volunteer_Cavalry,1st Regiment New Mexico Volunteer Cavalry,Q4596577,,[],1o Regemento de Cabalería Voluntaria de Novo México,1º Rexemento de Cabalería de Voluntarios de Novo México,1.º Rexemento de Voluntarios de Cabalaría de Novo México,0.9,0.9057,0.729,0.7568,1.0,0.0,0.0,1o Regemento de Cabalería Voluntaria de Novo México,1o Regemento de Cabalería Voluntaria de Novo México,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:55,0.8562533855438232,0.8476608991622925,0.8220654726028442,nllb,es,es,es,1o_Regemento_de_Cabalería_Voluntaria_de_Novo_México
entity,gl,2,2,,,[],,,,0.9,,,,,,,,2,passthrough_number_symbols,2026-03-05T13:10:24,,,,,und,und,und,2
entity,gl,2.0 (gramPerCubicCentimetres),2.0 (gramPerCubicCentimetres),,,[],"2,0 gramos (por centímetro cúbico)","2, 0 (gramos por centímetro cúbico)",2.0 (gramPerCubicCentimetres),0.9,0.9565,0.5714,0.5938,1.0,0.0,0.0,"2,0 gramos (por centímetro cúbico)","2,0 gramos (por centímetro cúbico)",mt_vote_revoted_gte_langfilter,2026-03-09T10:17:55,0.8299903273582458,0.8175606727600098,1.0000001192092896,nllb,es,es,fr,"2,0_gramos_(por_centímetro_cúbico)"
entity,gl,2.032,2.032,,,[],,,,0.9,,,,,,,,2.032,passthrough_number_symbols,2026-03-05T13:10:25,,,,,und,und,und,2.032
entity,gl,2.4 (litres),2.4 (litres),,,[],2.4 (litros),Litros,2.4 (litros),0.9,0.6667,1.0,0.6667,0.0,1.0,0.0,2.4 (litros),2.4 (litros),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:55,0.9712639451026917,0.7501662969589233,0.9712639451026917,nllb,es,es,es,2.4_(litros)
entity,gl,2.5 (litres),2.5 (litres),,,[],"2,5 (litros)","2, 5 (litros)",2.5 (litros),0.9,0.96,0.9167,0.88,1.0,1.0,0.0,2.5 (litros),2.5 (litros),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:55,0.9522866010665894,0.8631685376167297,0.9676729440689088,salamandra,es,es,es,2.5_(litros)
entity,gl,2.7 (kilograms),2.7 (kilograms),,,[],"2,7 (kilogramos)","2, 7 (quilogramos)",2.7 (quilogramos),0.9,0.8824,0.8485,0.9143,0.0,0.0,1.0,2.7 (quilogramos),2.7 (quilogramos),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:55,0.8252197504043579,0.7234305143356323,0.7672240734100342,salamandra,es,es,es,2.7_(quilogramos)
entity,gl,20,20,,,[],,,,0.9,,,,,,,,20,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,20
entity,gl,2000,2000,,,[],,,,0.9,,,,,,,,2000,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2000
entity,gl,2000-01-01,2000-01-01,,,[],,,,0.9,,,,,,,,2000-01-01,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2000-01-01
entity,gl,2000000.0,2000000.0,,,[],,,,0.9,,,,,,,,2000000.0,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2000000.0
entity,gl,2001,2001,,,[],,,,0.9,,,,,,,,2001,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2001
entity,gl,2001-01-01,2001-01-01,,,[],,,,0.9,,,,,,,,2001-01-01,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2001-01-01
entity,gl,2001-03-01,2001-03-01,,,[],,,,0.9,,,,,,,,2001-03-01,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2001-03-01
entity,gl,2001-10-16,2001-10-16,,,[],,,,0.9,,,,,,,,2001-10-16,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2001-10-16
entity,gl,2002-12-05,2002-12-05,,,[],,,,0.9,,,,,,,,2002-12-05,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2002-12-05
entity,gl,2002-12-11,2002-12-11,,,[],,,,0.9,,,,,,,,2002-12-11,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2002-12-11
entity,gl,2003,2003,,,[],,,,0.9,,,,,,,,2003,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2003
entity,gl,2003-01-01,2003-01-01,,,[],,,,0.9,,,,,,,,2003-01-01,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2003-01-01
entity,gl,2003-09-27,2003-09-27,,,[],,,,0.9,,,,,,,,2003-09-27,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2003-09-27
entity,gl,2003.0,2003.0,,,[],,,,0.9,,,,,,,,2003.0,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2003.0
entity,gl,2004,2004,,,[],,,,0.9,,,,,,,,2004,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2004
entity,gl,2004-01-22,2004-01-22,,,[],,,,0.9,,,,,,,,2004-01-22,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2004-01-22
entity,gl,2004-03-02,2004-03-02,,,[],,,,0.9,,,,,,,,2004-03-02,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2004-03-02
entity,gl,2004-07-14,2004-07-14,,,[],,,,0.9,,,,,,,,2004-07-14,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2004-07-14
entity,gl,2004-08-31,2004-08-31,,,[],,,,0.9,,,,,,,,2004-08-31,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2004-08-31
entity,gl,2004-10-22,2004-10-22,,,[],,,,0.9,,,,,,,,2004-10-22,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2004-10-22
entity,gl,2004-12-16,2004-12-16,,,[],,,,0.9,,,,,,,,2004-12-16,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2004-12-16
entity,gl,2004-12-18,2004-12-18,,,[],,,,0.9,,,,,,,,2004-12-18,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2004-12-18
entity,gl,2005,2005,,,[],,,,0.9,,,,,,,,2005,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2005
entity,gl,2005-04-06,2005-04-06,,,[],,,,0.9,,,,,,,,2005-04-06,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2005-04-06
entity,gl,2005-04-07,2005-04-07,,,[],,,,0.9,,,,,,,,2005-04-07,passthrough_number_symbols,2026-03-05T13:10:27,,,,,und,und,und,2005-04-07
entity,gl,2005-040A,2005-040A,,,[],2005-040A,2005-040A,2005-040A,0.9,1.0,1.0,1.0,1.0,1.0,1.0,2005-040A,2005-040A,mt_vote,2026-03-05T13:10:28,,,,,en,en,en,2005-040A
entity,gl,2005-05-05,2005-05-05,,,[],,,,0.9,,,,,,,,2005-05-05,passthrough_number_symbols,2026-03-05T13:10:28,,,,,und,und,und,2005-05-05
entity,gl,2005-08-11,2005-08-11,,,[],,,,0.9,,,,,,,,2005-08-11,passthrough_number_symbols,2026-03-05T13:10:28,,,,,und,und,und,2005-08-11
entity,gl,2005-11-26,2005-11-26,,,[],,,,0.9,,,,,,,,2005-11-26,passthrough_number_symbols,2026-03-05T13:10:28,,,,,und,und,und,2005-11-26
entity,gl,2006,2006,,,[],,,,0.9,,,,,,,,2006,passthrough_number_symbols,2026-03-05T13:10:28,,,,,und,und,und,2006
entity,gl,2006-03-06,2006-03-06,,,[],,,,0.9,,,,,,,,2006-03-06,passthrough_number_symbols,2026-03-05T13:10:28,,,,,und,und,und,2006-03-06
entity,gl,2006-09-06,2006-09-06,,,[],,,,0.9,,,,,,,,2006-09-06,passthrough_number_symbols,2026-03-05T13:10:28,,,,,und,und,und,2006-09-06
entity,gl,2006-12-31,2006-12-31,,,[],,,,0.9,,,,,,,,2006-12-31,passthrough_number_symbols,2026-03-05T13:10:28,,,,,und,und,und,2006-12-31
entity,gl,2008-03-09,2008-03-09,,,[],,,,0.9,,,,,,,,2008-03-09,passthrough_number_symbols,2026-03-05T13:10:28,,,,,und,und,und,2008-03-09
entity,gl,2008-12-17,2008-12-17,,,[],,,,0.9,,,,,,,,2008-12-17,passthrough_number_symbols,2026-03-05T13:10:28,,,,,und,und,und,2008-12-17
entity,gl,2009,2009,,,[],,,,0.9,,,,,,,,2009,passthrough_number_symbols,2026-03-05T13:10:28,,,,,und,und,und,2009
entity,gl,2009-03-22,2009-03-22,,,[],,,,0.9,,,,,,,,2009-03-22,passthrough_number_symbols,2026-03-05T13:10:28,,,,,und,und,und,2009-03-22
entity,gl,2009-04-04,2009-04-04,,,[],,,,0.9,,,,,,,,2009-04-04,passthrough_number_symbols,2026-03-05T13:10:28,,,,,und,und,und,2009-04-04
entity,gl,2009-06-01,2009-06-01,,,[],,,,0.9,,,,,,,,2009-06-01,passthrough_number_symbols,2026-03-05T13:10:28,,,,,und,und,und,2009-06-01
entity,gl,2009-12-18,2009-12-18,,,[],,,,0.9,,,,,,,,2009-12-18,passthrough_number_symbols,2026-03-05T13:10:28,,,,,und,und,und,2009-12-18
